analyte,level,lot,instrument,result
MCHC,L3,60191103,XR1,34.0
MCHC,L3,60191103,XR1,34.4
MCHC,L3,60191103,XR1,34.5
MCHC,L3,60191103,XR1,34.2
MCHC,L3,60191103,XR1,34.8
MCHC,L3,60191103,XR1,34.3
MCHC,L3,60191103,XR1,34.3
MCHC,L3,60191103,XR1,34.4
MCHC,L3,60191103,XR1,34.3
MCHC,L3,60191103,XR1,34.4
MCHC,L3,60191103,XR1,34.0
MCHC,L3,60191103,XR1,34.7
MCHC,L3,60191103,XR1,34.4
MCHC,L3,60191103,XR1,34.2
MCHC,L3,60191103,XR1,34.1
MCHC,L3,60191103,XR1,34.3
MCHC,L3,60191103,XR1,34.7
MCHC,L3,60191103,XR1,34.7
MCHC,L3,60191103,XR1,34.2
MCHC,L3,60191103,XR1,34.5
MCHC,L3,60191103,XR1,33.8
MCHC,L3,60191103,XR1,33.4
MCHC,L3,60191103,XR1,33.6
MCHC,L3,60191103,XR1,34.2
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,35.0
MCHC,L3,60751103,XR1,35.1
MCHC,L3,60751103,XR1,35.2
MCHC,L3,60751103,XR1,35.0
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.7
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.7
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.7
MCHC,L3,60751103,XR1,35.0
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.7
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,33.8
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,33.8
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.0
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.0
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.0
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,33.8
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,35.1
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,33.6
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.3
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.7
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.9
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,35.1
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,35.1
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.0
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.0
MCHC,L3,60751103,XR1,34.2
MCHC,L3,60751103,XR1,34.4
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,33.8
MCHC,L3,60751103,XR1,33.8
MCHC,L3,60751103,XR1,34.6
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.8
MCHC,L3,60751103,XR1,34.5
MCHC,L3,60751103,XR1,34.1
MCHC,L3,60751103,XR1,33.9
MCHC,L3,60751103,XR1,33.9
MCHC,L3,60751103,XR1,33.9
MCHC,L3,60751103,XR1,34.1
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,35.0
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,35.0
MCHC,L3,61311103,XR1,34.1
MCHC,L3,61311103,XR1,34.7
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,35.0
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.7
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.7
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.8
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.8
MCHC,L3,61311103,XR1,34.7
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,33.9
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,33.6
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.9
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.7
MCHC,L3,61311103,XR1,33.8
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,33.9
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.8
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.6
MCHC,L3,61311103,XR1,35.0
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,33.8
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.5
MCHC,L3,61311103,XR1,33.6
MCHC,L3,61311103,XR1,34.1
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.2
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.3
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.4
MCHC,L3,61311103,XR1,34.1
MCHC,L3,61311103,XR1,34.3
MCHC,L1,53281101,XR2,33.2
MCHC,L1,53281101,XR2,33.3
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.2
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.3
MCHC,L1,53281101,XR2,33.7
MCHC,L1,53281101,XR2,33.5
MCHC,L1,53281101,XR2,33.7
MCHC,L1,53281101,XR2,31.8
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.2
MCHC,L1,53281101,XR2,32.8
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.3
MCHC,L1,53281101,XR2,33.5
MCHC,L1,53281101,XR2,33.3
MCHC,L1,53281101,XR2,33.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,32.6
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.2
MCHC,L1,53281101,XR2,31.6
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.1
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.6
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,33.0
MCHC,L1,53281101,XR2,32.3
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,32.6
MCHC,L1,53281101,XR2,31.2
MCHC,L1,53281101,XR2,30.8
MCHC,L1,53281101,XR2,32.0
MCHC,L1,53281101,XR2,32.6
MCHC,L1,60191101,XR2,33.0
MCHC,L1,53281101,XR2,32.5
MCHC,L1,53281101,XR2,32.1
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,34.4
MCHC,L1,60191101,XR2,32.6
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,34.0
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,32.6
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,34.1
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,34.2
MCHC,L1,60191101,XR2,32.5
MCHC,L1,60191101,XR2,32.2
MCHC,L1,60191101,XR2,32.5
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,34.0
MCHC,L1,60191101,XR2,34.4
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,34.1
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,32.3
MCHC,L1,60191101,XR2,32.6
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.0
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,32.5
MCHC,L1,60191101,XR2,33.7
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,32.6
MCHC,L1,60191101,XR2,32.3
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.2
MCHC,L1,60191101,XR2,33.3
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,32.3
MCHC,L1,60191101,XR2,32.3
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,33.9
MCHC,L1,60191101,XR2,33.5
MCHC,L1,60191101,XR2,32.8
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,34.2
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,34.4
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,32.8
MCHC,L1,60751101,XR2,32.8
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,34.1
MCHC,L1,60751101,XR2,32.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,34.1
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,32.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,32.8
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,32.8
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,34.1
MCHC,L1,60751101,XR2,32.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,32.6
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,34.2
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,34.2
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,34.4
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,34.1
MCHC,L1,60751101,XR2,33.5
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,32.6
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,34.6
MCHC,L1,60751101,XR2,34.2
MCHC,L1,60751101,XR2,32.6
MCHC,L1,60751101,XR2,33.7
MCHC,L1,60751101,XR2,33.0
MCHC,L1,60751101,XR2,33.3
MCHC,L1,60751101,XR2,33.2
MCHC,L1,60751101,XR2,33.9
MCHC,L1,60751101,XR2,33.7
MCHC,L1,61311101,XR2,32.2
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.9
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,32.5
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,32.5
MCHC,L1,61311101,XR2,32.0
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,32.3
MCHC,L1,61311101,XR2,32.3
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.9
MCHC,L1,61311101,XR2,32.5
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.7
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,31.8
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,32.8
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,32.5
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,32.1
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,32.3
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.5
MCHC,L1,61311101,XR2,33.2
MCHC,L1,61311101,XR2,33.0
MCHC,L1,61311101,XR2,32.3
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,32.6
MCHC,L1,61311101,XR2,33.3
MCHC,L1,61311101,XR2,32.6
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,34.1
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,34.3
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,34.1
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,34.2
MCHC,L2,53281102,XR2,34.5
MCHC,L2,53281102,XR2,34.3
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,34.7
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.3
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,34.2
MCHC,L2,53281102,XR2,33.6
MCHC,L2,53281102,XR2,34.2
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.0
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.2
MCHC,L2,53281102,XR2,34.2
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,34.1
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,32.9
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,34.2
MCHC,L2,53281102,XR2,34.4
MCHC,L2,53281102,XR2,33.7
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.3
MCHC,L2,53281102,XR2,34.4
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.6
MCHC,L2,53281102,XR2,34.1
MCHC,L2,53281102,XR2,33.3
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.3
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.6
MCHC,L2,53281102,XR2,34.3
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.4
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.5
MCHC,L2,53281102,XR2,33.1
MCHC,L2,53281102,XR2,34.0
MCHC,L2,53281102,XR2,33.8
MCHC,L2,53281102,XR2,33.9
MCHC,L2,53281102,XR2,33.1
